timestamp,amount,category,distance_from_home,merchant,region,is_fraud
2025-11-15 19:00:37.312500,43.87,dining,0.34,Smith-Montes,EU,0
2025-10-29 13:01:37.312500,141.44,online,5.87,Garcia-Fisher,EU,0
2025-10-31 11:44:37.312500,276.76,online,4.25,Collins Group,EU,0
2025-10-29 23:07:37.312500,749.83,online,2.59,West LLC,EU,0
2025-11-09 07:34:37.312500,233.26,retail,69.0931481347808,Shields-Moore,EU,1
2025-11-22 03:30:37.312500,62.87,grocery,1.22,Winters-Sullivan,EU,0
2025-11-03 19:25:37.312500,59.36,grocery,126.67142115085046,Gonzalez Inc,EU,0
2025-11-11 14:29:37.312500,73.37,retail,17.65,Gordon-Johnson,EU,0
2025-11-15 23:21:37.312500,63.73,gas,0.97,Friedman-Becker,EU,0
2025-11-17 04:09:37.312500,418.32,retail,4.55,Alexander Ltd,EU,0
2025-11-24 09:57:37.312500,28.94,retail,2.76,"Walters, Davis and Crawford",EU,0
2025-11-21 23:06:37.312500,304.66,online,2.96,Stewart Inc,EU,0
2025-10-30 23:40:37.312500,174.2,travel,1.47,Rose-Armstrong,EU,0
2025-11-15 11:52:37.312500,1028.41,travel,8.72,Anderson-Scott,EU,0
2025-11-13 12:09:37.312500,226.12,online,3.32,Clark PLC,EU,0
2025-11-12 04:37:37.312500,164.8,grocery,3.92,Parker-Bradley,EU,0
2025-11-02 21:11:37.312500,326.65,retail,1.82,Mckinney LLC,EU,0
2025-11-20 23:30:37.312500,130.69,dining,1.0,"Mcgee, Lewis and Frazier",EU,0
2025-11-21 05:37:37.312500,1649.5,travel,0.45,Benson-Archer,EU,0
2025-10-29 07:20:37.312500,35.55,gas,6.26,Silva-Flores,EU,0
2025-11-19 04:41:37.312500,410.27408912387654,dining,121.02258226099633,Martinez-Mahoney,EU,1
2025-11-23 08:17:37.312500,368.79,retail,5.86,Blake PLC,EU,0
2025-11-07 06:06:37.312500,165.93,grocery,2.47,"Johnston, Sanders and Brandt",EU,0
2025-11-06 17:41:37.312500,108.0,retail,2.69,Abbott-Sullivan,EU,0
2025-11-06 07:57:37.312500,1787.75,travel,3.17,Jordan Group,EU,0
2025-11-21 13:55:37.312500,119.27,grocery,2.29,Spencer and Sons,EU,0
2025-10-28 06:55:37.312500,1340.27,travel,0.53,Reeves-Simpson,EU,0
2025-10-27 17:42:37.312500,117.58,grocery,1.85,"Lambert, Stevens and Payne",EU,0
2025-10-31 05:48:37.312500,673.95,online,5.45,Brooks Group,EU,0
2025-11-13 07:22:37.312500,609.82,travel,5.48,Ingram and Sons,EU,0
2025-11-14 23:07:37.312500,43.15,gas,215.68858865290505,"Benson, Abbott and Solis",EU,1
2025-11-03 08:30:37.312500,71.19,dining,3.08,Weaver and Sons,EU,0
2025-10-27 17:49:37.312500,129.05,grocery,1.07,Shaffer Inc,EU,0
2025-11-18 09:22:37.312500,43.63,retail,1.18,"Lopez, Johnson and Ward",EU,0
2025-10-29 21:49:37.312500,566.37,online,0.12,Allen-Lopez,EU,0
2025-11-01 21:31:37.312500,144.17,grocery,11.35,Vaughn PLC,EU,0
2025-10-31 04:57:37.312500,776.59,online,1.18,"Mendoza, Hartman and Anderson",EU,0
2025-11-13 15:25:37.312500,27.01,retail,1.29,"Murillo, Sullivan and Green",EU,0
2025-11-06 06:55:37.312500,321.43,retail,1.64,Oneill and Sons,EU,0
2025-11-17 03:33:37.312500,807.41,online,0.68,Allen-Martin,EU,0
2025-10-28 08:35:37.312500,116.41,dining,5.1,Donovan-Huang,EU,0
2025-11-13 13:27:37.312500,39.07,gas,0.39,Bennett-Villarreal,EU,0
2025-11-23 09:29:37.312500,1024.6,travel,0.72,"Lopez, Martin and Kennedy",EU,0
2025-11-01 20:18:37.312500,774.44,travel,5.17,Howell Ltd,EU,0
2025-11-05 09:07:37.312500,571.0148641129331,dining,152.45566402520788,Walker PLC,EU,1
2025-11-14 08:42:37.312500,77.46,dining,6.15,Pearson-Williams,EU,0
2025-11-04 02:15:37.312500,1594.52,travel,4.08,Parks Inc,EU,0
2025-11-26 00:34:37.312500,805.42,online,1.48,"Davis, Barker and Smith",EU,0
2025-10-31 10:56:37.312500,39.68,dining,5.26,Jensen-Perez,EU,0
2025-11-16 14:25:37.312500,134.23,dining,0.62,Black LLC,EU,0
2025-11-21 22:45:37.312500,826.1207067125688,travel,476.1815409199416,Lewis LLC,EU,1
2025-11-16 22:18:37.312500,79.82,grocery,2.87,Keller-Jacobs,EU,0
2025-11-01 13:34:37.312500,46.89,gas,1.56,"Hernandez, Franklin and Marsh",EU,0
2025-11-18 14:12:37.312500,64.14,grocery,4.63,Rivera-Morris,EU,0
2025-11-25 21:30:37.312500,279.88,retail,10.25,Murphy LLC,EU,0
2025-11-14 00:43:37.312500,59.38,gas,34.08,"Peterson, Mosley and Brown",EU,0
2025-11-17 03:33:37.312500,52.37,retail,4.68,Morris-Carroll,EU,0
2025-11-11 19:41:37.312500,149.07,grocery,63.350505982948036,"Dean, Harris and Chung",EU,1
2025-11-10 03:59:37.312500,51.21,gas,1.28,Johnson Ltd,EU,0
2025-11-14 23:16:37.312500,479.73,online,1.49,Kramer-Rollins,EU,0
2025-11-21 10:37:37.312500,56.16,grocery,3.26,Nunez and Sons,EU,0
2025-10-27 23:15:37.312500,1123.41,travel,2.29,Haney-Hardy,EU,0
2025-11-10 02:46:37.312500,241.87,retail,12.26,Mcintyre Group,EU,0
2025-11-24 23:04:37.312500,222.26,online,2.3,Mcdonald-Robinson,EU,0
2025-11-09 06:54:37.312500,129.29,grocery,2.34,Perry Ltd,EU,0
2025-11-03 10:48:37.312500,91.34,grocery,2.42,"Graves, Johnson and Ross",EU,0
2025-11-26 03:28:37.312500,45.54,retail,9.06,Blair-Johnson,EU,0
2025-10-31 17:03:37.312500,137.78,retail,5.26,Smith-Hansen,EU,0
2025-10-27 22:18:37.312500,54.49,gas,4.76,Young Inc,EU,0
2025-11-06 23:48:37.312500,377.86,travel,2.03,Mendez-Jackson,EU,0
2025-10-28 10:40:37.312500,1713.89,travel,8.52,"Flynn, Taylor and Roberts",EU,0
2025-11-17 23:22:37.312500,340.52,online,0.2,"Holloway, Bowman and Moody",EU,0
2025-11-23 22:23:37.312500,49.01,grocery,10.23,Luna-Anderson,EU,0
2025-11-18 08:36:37.312500,61.33,dining,3.59,Nelson-Leonard,EU,0
2025-10-31 18:49:37.312500,107.44,dining,2.54,Kennedy-Blake,EU,0
2025-11-15 02:10:37.312500,353.97,retail,3.44,"Jackson, Chavez and Taylor",EU,0
2025-11-14 23:21:37.312500,335.44,retail,5.5,"Howe, Wilkinson and Jordan",EU,0
2025-11-02 00:44:37.312500,61.45,gas,0.06,Smith Inc,EU,0
2025-11-24 14:03:37.312500,33.41,gas,10.26,Mann and Sons,EU,0
2025-11-09 04:41:37.312500,16.81,dining,2.96,"Bates, Kelly and Bradford",EU,0
2025-11-08 20:11:37.312500,31.1,retail,2.1,Ware-Pope,EU,0
2025-11-09 16:07:37.312500,63.77,gas,0.74,Daniel-Campbell,EU,0
2025-11-21 05:07:37.312500,123.75,grocery,2.89,Adams-Larson,EU,0
2025-11-08 04:30:37.312500,131.5,grocery,3.43,"Willis, Garcia and Schaefer",EU,0
2025-11-23 09:56:37.312500,50.97,gas,2.58,"Hale, Duncan and Washington",EU,0
2025-11-09 17:50:37.312500,75.57,grocery,5.68,"Roberson, Erickson and Wilkinson",EU,0
2025-10-29 08:14:37.312500,244.64,retail,2.73,"Clarke, Scott and Sloan",EU,0
2025-11-10 23:39:37.312500,379.69,travel,16.27,"Simmons, Lawrence and Oliver",EU,0
2025-11-10 20:30:37.312500,15.27,dining,4.57,Cervantes-Smith,EU,0
2025-11-17 15:09:37.312500,75.95,dining,8.24,Harper-Mcbride,EU,0
2025-11-18 11:02:37.312500,439.66,retail,0.58,Thomas Group,EU,0
2025-11-07 14:08:37.312500,859.77,online,2.53,Phillips-Anderson,EU,0
2025-11-03 15:18:37.312500,66.46,dining,121.30396478321528,"Walker, Garza and Barry",EU,0
2025-10-31 10:04:37.312500,110.28,dining,4.21,Anderson and Sons,EU,0
2025-11-13 03:56:37.312500,604.62,online,9.87,"Kelley, Padilla and Gilmore",EU,0
2025-11-25 13:22:37.312500,718.4137541472405,retail,445.5848463964356,"Jones, Camacho and Garcia",EU,1
2025-11-13 08:57:37.312500,401.51,retail,0.38,"Roberts, Cantu and Perez",EU,0
2025-11-13 01:45:37.312500,38.5,gas,9.5,Smith Inc,EU,0
2025-11-06 15:03:37.312500,65.62,online,1.2,Cohen Group,EU,0
2025-11-04 11:53:37.312500,569.56,travel,5.52,"Hale, Calhoun and Martin",EU,0
2025-11-19 22:41:37.312500,95.5,dining,3.91,Velasquez PLC,EU,0
2025-11-10 06:06:37.312500,887.23,online,8.95,"Sexton, Crosby and Evans",EU,0
2025-11-08 12:41:37.312500,132.82,dining,0.67,"Martin, Sanders and Murray",EU,0
2025-11-20 20:28:37.312500,90.0,dining,0.7,"Horton, Brown and Palmer",EU,0
2025-11-19 20:41:37.312500,366.24,retail,4.07,"Fox, Stout and Anderson",EU,0
2025-11-17 06:54:37.312500,62.2,gas,14.63,Fox-Payne,EU,0
2025-11-17 16:17:37.312500,57.67,grocery,2.68,Brown-Sandoval,EU,0
2025-11-13 15:11:37.312500,240.84,travel,1.98,Jones-Boyd,EU,0
2025-11-12 08:01:37.312500,1602.83,travel,4.67,Terry-Archer,EU,0
2025-11-02 13:35:37.312500,106.91,dining,13.33,Wolfe LLC,EU,0
2025-10-31 22:53:37.312500,129.47,travel,9.07,"Day, Morales and Mcdonald",EU,0
2025-11-16 14:32:37.312500,319.76,online,27.0,"Greene, Compton and Schmitt",EU,0
2025-11-09 00:23:37.312500,62.58,gas,0.11,Johnson-Shelton,EU,0
2025-11-02 09:50:37.312500,70.47,gas,0.6,"Patterson, Wallace and Adams",EU,0
2025-11-04 02:28:37.312500,294.49,online,4.7,Lee-Gregory,EU,0
2025-10-29 18:35:37.312500,680.98,online,8.59,Maddox PLC,EU,0
2025-11-05 04:43:37.312500,939.03,travel,433.78951810386445,Moore-Foster,EU,1
2025-11-06 02:49:37.312500,61.16,gas,1.37,Williams PLC,EU,0
2025-11-11 15:41:37.312500,563.87,online,7.73,Berry and Sons,EU,0
2025-11-14 00:13:37.312500,336.61,online,0.29,Miller-Morales,EU,0
2025-11-12 07:17:37.312500,605.62,travel,2.31,Garcia LLC,EU,0
2025-11-07 00:57:37.312500,254.03,retail,3.52,Santana-Oconnor,EU,0
2025-11-22 22:03:37.312500,1082.57,travel,4.11,"Hunter, Tapia and Rivera",EU,0
2025-11-16 20:19:37.312500,175.32,grocery,6.52,"Mcintosh, Arroyo and Morris",EU,0
2025-10-28 06:52:37.312500,1665.13,travel,2.19,Beasley-Bell,EU,0
2025-11-19 19:07:37.312500,671.58,travel,4.74,Scott Group,EU,0
2025-11-22 02:57:37.312500,241.96,retail,248.87415073313133,Smith-Williams,EU,1
2025-11-20 09:12:37.312500,90.19,dining,3.97,"Griffin, Meyer and Lamb",EU,0
2025-11-15 16:36:37.312500,3156.0756575854584,online,198.83180033856348,"Foley, Carter and Brown",EU,1
2025-11-03 17:20:37.312500,345.08,online,1.5,Perry LLC,EU,0
2025-11-17 04:03:37.312500,1470.37,travel,0.44,Nguyen-Moore,EU,0
2025-11-02 14:42:37.312500,146.74,grocery,82.09224749663859,Hensley-Green,EU,0
2025-10-29 17:40:37.312500,7560.206516345495,online,1.27,"Chapman, Kennedy and Phillips",EU,1
2025-11-20 20:29:37.312500,186.88684060988896,dining,501.49506098686857,Solis and Sons,EU,1
2025-11-08 20:04:37.312500,467.60095782600143,gas,274.12925734391183,Moreno PLC,EU,1
2025-11-26 07:17:37.312500,99.21,online,6.04,Smith-Rowe,EU,0
2025-11-05 12:16:37.312500,9.37,online,7.78,Hoover-Camacho,EU,0
2025-10-30 21:00:37.312500,411.03,retail,2.16,"Brown, Smith and Sanchez",EU,0
2025-11-16 07:54:37.312500,1467.35,travel,2.59,Williams PLC,EU,0
2025-11-09 02:16:37.312500,700.97,online,2.5,Patrick-Adams,EU,0
2025-11-16 18:11:37.312500,97.17,grocery,1.07,Hunt Group,EU,0
2025-11-07 21:11:37.312500,29.92,dining,0.32,Thompson Ltd,EU,0
2025-11-26 05:52:37.312500,811.87,online,157.04190398518836,Simon-Fernandez,EU,0
2025-11-11 15:22:37.312500,120.96,grocery,22.65,"Nichols, Johnson and Franklin",EU,0
2025-11-10 00:47:37.312500,1688.67,travel,0.91,Francis-Lewis,EU,0
2025-11-06 04:35:37.312500,350.42,online,0.24,"Lane, Silva and Hamilton",EU,0
2025-11-07 07:11:37.312500,736.02,travel,7.56,Colon Group,EU,0
2025-11-13 23:34:37.312500,78.61,retail,1.46,"Washington, Kirk and Nicholson",EU,0
2025-10-29 19:02:37.312500,133.24,dining,8.85,"Rich, Taylor and Nelson",EU,0
2025-11-17 05:17:37.312500,87.67,grocery,6.09,Peters Inc,EU,0
2025-10-29 09:20:37.312500,371.33,travel,14.56,Cox PLC,EU,0
2025-11-18 00:43:37.312500,63.28,gas,477.4394735612557,Rose-Evans,EU,1
2025-11-17 08:31:37.312500,1321.19,travel,5.42,Marshall LLC,EU,0
2025-11-16 02:27:37.312500,106.74,dining,3.13,Walton-Vasquez,EU,0
2025-11-23 13:35:37.312500,1166.95,travel,65.52924402386023,"Beltran, Smith and Morris",EU,0
2025-11-11 04:05:37.312500,209.4,online,2.99,"Fowler, Walker and King",EU,0
2025-10-31 09:08:37.312500,829.92,online,1.05,Beasley PLC,EU,0
2025-11-23 04:12:37.312500,150.57,grocery,3.55,"Juarez, Williams and Barrett",EU,0
2025-11-21 04:06:37.312500,60.4,gas,3.76,Smith-Love,EU,0
2025-10-27 19:13:37.312500,153.86,retail,8.32,Nelson-Curtis,EU,0
2025-11-24 10:40:37.312500,35.71,gas,6.65,Solis Inc,EU,0
2025-10-28 15:58:37.312500,28.17,gas,5.45,Pruitt-Burke,EU,0
2025-11-24 15:15:37.312500,168.99,retail,0.6,Cook LLC,EU,0
2025-11-20 16:09:37.312500,109.47,dining,6.38,"Skinner, Smith and Lee",EU,0
2025-11-25 11:33:37.312500,34.86,grocery,3.47,Hernandez-Perez,EU,0
2025-11-18 04:50:37.312500,64.92,gas,11.23,"Manning, Ortega and Ruiz",EU,0
2025-10-28 22:13:37.312500,71.18,gas,12.62,"Kim, Cox and Diaz",EU,0
2025-11-25 14:24:37.312500,144.81,grocery,0.28,Douglas Inc,EU,0
2025-10-31 04:43:37.312500,104.71,grocery,8.59,"Lam, Rojas and Holder",EU,0
2025-11-07 03:23:37.312500,74.51,dining,0.19,"Mills, Moore and Smith",EU,0
2025-11-02 08:55:37.312500,96.29,dining,2.29,"Fischer, Anderson and Obrien",EU,0
2025-10-27 15:12:37.312500,47.03,gas,3.91,"Meyer, Sanders and Robertson",EU,0
2025-11-15 12:15:37.312500,174.26,grocery,0.8,Rodriguez-Fisher,EU,0
2025-11-15 15:09:37.312500,68.08,gas,6.86,Lucas and Sons,EU,0
2025-10-27 21:31:37.312500,411.38,online,0.04,Maddox Group,EU,0
2025-11-10 13:49:37.312500,791.78,travel,0.92,Doyle LLC,EU,0
2025-11-10 17:53:37.312500,400.91,retail,4.35,"Dunn, Moran and Sherman",EU,0
2025-11-05 01:13:37.312500,664.02,travel,6.27,Stevens Group,EU,0
2025-11-22 12:33:37.312500,69.31,dining,12.42,Reilly-Clark,EU,0
2025-11-22 15:43:37.312500,327.94,retail,6.11,Lee-Smith,EU,0
2025-11-03 22:17:37.312500,288.64,retail,5.57,White-Garza,EU,0
2025-11-01 03:24:37.312500,231.0,online,2.51,"Levy, Melendez and Miller",EU,0
2025-10-30 09:49:37.312500,24.12,online,0.01,Holden PLC,EU,0
2025-11-01 00:57:37.312500,731.35,online,0.64,Harrison PLC,EU,0
2025-11-06 18:34:37.312500,332.67,retail,3.82,Phillips and Sons,EU,0
2025-11-23 11:53:37.312500,72.75,dining,5.62,Morrow-Underwood,EU,0
2025-11-12 06:42:37.312500,90.5,online,2.7,"Edwards, Dean and Wheeler",EU,0
2025-11-09 20:25:37.312500,773.91,online,6.56,Mahoney and Sons,EU,0
2025-10-28 09:15:37.312500,68.58,gas,3.69,Anderson Ltd,EU,0
2025-11-15 04:40:37.312500,1347.04,travel,0.39,Robinson Group,EU,0
2025-11-22 19:09:37.312500,747.05,online,1.07,Cole PLC,EU,0
2025-11-05 16:50:37.312500,127.91,dining,9.16,"Johnson, Hernandez and Jackson",EU,0
2025-10-30 09:14:37.312500,440.26,travel,6.45,Shelton-Berry,EU,0
2025-11-07 22:08:37.312500,942.9,travel,11.26,Erickson Group,EU,0
2025-11-15 21:54:37.312500,40.27,gas,0.63,Holloway-Salas,EU,0
2025-11-07 14:02:37.312500,31.25,gas,116.41368998146741,"Weaver, Little and Brown",EU,0
2025-11-14 09:15:37.312500,148.21,retail,1.17,"Ramirez, Owens and Griffin",EU,0
2025-11-25 15:38:37.312500,277.94,online,0.06,Warner-Jones,EU,0
2025-11-23 09:56:37.312500,26.17,dining,106.00046481490796,Fisher-Edwards,EU,0
2025-11-18 07:07:37.312500,77.43,dining,1.65,Watkins Inc,EU,0
2025-10-31 23:24:37.312500,31.59,gas,5.51,"Fernandez, Jennings and Cameron",EU,0
2025-11-08 16:50:37.312500,1648.73,travel,164.5128009835739,"Clark, Palmer and Gomez",EU,0
2025-11-17 21:06:37.312500,846.37,travel,4.34,Flores PLC,EU,0
2025-11-24 09:34:37.312500,171.26,online,11.72,Grant LLC,EU,0
2025-10-30 15:01:37.312500,127.72,dining,1.93,Hicks-Franklin,EU,0
2025-11-03 03:10:37.312500,92.74,grocery,5.55,"Burton, Jackson and Serrano",EU,0
2025-11-25 02:18:37.312500,53.32,dining,1.04,Wagner PLC,EU,0
2025-11-08 10:08:37.312500,119.35,grocery,4.9,"Ramos, Harris and Johnson",EU,0
2025-11-17 12:23:37.312500,2480.0792255904958,online,103.81408329330525,Chung Ltd,EU,1
2025-10-29 17:05:37.312500,1229.7,travel,1.19,Ross-Hernandez,EU,0
2025-11-25 14:20:37.312500,35.84,gas,1.88,"Ross, Rodriguez and Wilson",EU,0
2025-11-21 05:21:37.312500,68.41,gas,0.99,"Hartman, Morrison and Chen",EU,0
2025-11-07 21:34:37.312500,394.99,retail,11.61,Rojas-Payne,EU,0
2025-11-01 10:49:37.312500,201.13,retail,2.53,"Garcia, Hebert and Holland",EU,0
2025-10-29 01:57:37.312500,34.72,grocery,1.41,"Mills, Hughes and Rios",EU,0
2025-11-25 18:21:37.312500,95.34,dining,2.97,Dixon and Sons,EU,0
2025-11-26 06:48:37.312500,119.96,grocery,1.93,Banks Group,EU,0
2025-10-27 23:18:37.312500,76.65,dining,6.82,Sexton Group,EU,0
2025-11-18 21:23:37.312500,47.64,gas,17.74,"Hodges, Sheppard and Johnson",EU,0
2025-11-23 23:25:37.312500,60.3,dining,129.19584806218785,Williams PLC,EU,0
2025-11-08 02:02:37.312500,410.75,online,124.57895588665085,Robinson and Sons,EU,0
2025-11-21 01:50:37.312500,180.34,online,4.17,"Peters, Hughes and Lawson",EU,0
2025-11-08 11:53:37.312500,34.5,gas,0.86,Walker Ltd,EU,0
2025-11-10 01:01:37.312500,1146.3,travel,150.88630784353697,"Bates, Atkinson and Stanley",EU,0
2025-11-15 12:41:37.312500,47.91,gas,3.6,"Barrera, Morse and Sanchez",EU,0
2025-11-21 15:14:37.312500,2165.162306956544,travel,5.26,Williams-Henry,EU,0
2025-10-28 04:57:37.312500,64.5,dining,11.02,Dixon-Gutierrez,EU,0
2025-11-20 12:32:37.312500,83.92,dining,2.9,"Logan, Grimes and Barajas",EU,1
2025-11-05 11:28:37.312500,338.9086007914164,travel,11.57,Morgan Ltd,EU,0
2025-11-18 09:36:37.312500,51.58,gas,6.94,Smith-Tucker,EU,0
2025-11-05 06:34:37.312500,593.18,online,36.043712495673766,Singh and Sons,EU,0
2025-11-04 08:05:37.312500,196.91,travel,4.62,"Roach, Robinson and Morris",EU,0
2025-11-26 01:38:37.312500,66.29,gas,1.97,Chen-Maldonado,EU,0
2025-10-30 16:21:37.312500,77.34,grocery,20.55,Gonzales-Stein,EU,0
2025-11-02 08:56:37.312500,191.76,travel,115.84094750018963,Martinez-Davis,EU,1
2025-11-03 15:18:37.312500,157.5,online,0.22,Williamson-Lowe,EU,0
2025-11-10 12:58:37.312500,111.6,retail,1.98,"Walker, Hill and Short",EU,0
2025-11-25 13:53:37.312500,794.88,online,4.88,Williams-Richardson,EU,0
2025-11-24 07:32:37.312500,296.58,retail,0.29,"Medina, Garcia and Jones",EU,0
2025-11-07 12:13:37.312500,330.76,travel,0.12,Parker Group,EU,0
2025-11-20 01:22:37.312500,952.1,travel,2.99,Curtis Ltd,EU,0
2025-11-24 07:31:37.312500,62.1,dining,2.02,Goodwin and Sons,EU,0
2025-11-21 20:39:37.312500,53.27,retail,2.88,"Mcguire, Rosales and Gonzalez",EU,0
2025-10-31 12:36:37.312500,27.83,gas,1.52,"Mooney, Wilson and Burton",EU,0
2025-11-24 08:19:37.312500,1118.48,travel,0.9,Fuentes-Frank,EU,0
2025-11-26 06:35:37.312500,220.18,retail,109.39627527269518,"Jones, Johnson and Fowler",EU,0
2025-11-11 12:56:37.312500,1141.89,travel,3.61,Williamson-Medina,EU,0
2025-11-02 02:30:37.312500,228.3,travel,1.12,Hall LLC,EU,0
2025-11-20 23:50:37.312500,50.1,gas,1.93,"Adams, Simmons and Carter",EU,0
2025-11-15 18:04:37.312500,770.1808123863696,dining,464.5721355257734,Cherry-Andrews,EU,1
2025-10-28 14:30:37.312500,1748.97,travel,0.37,Johnson-Juarez,EU,0
2025-11-21 23:13:37.312500,301.73,retail,0.8,Weiss Group,EU,0
2025-11-19 06:00:37.312500,75.59,grocery,0.38,"Chase, Mckay and Olsen",EU,0
2025-11-16 21:53:37.312500,70.4,gas,8.37,Reynolds and Sons,EU,0
2025-11-13 14:25:37.312500,56.59,gas,6.98,"Flores, Robinson and Jimenez",EU,0
2025-11-15 21:51:37.312500,234.09,retail,7.0,"Clark, Wilson and Aguilar",EU,0
2025-11-22 04:20:37.312500,20.82,online,6.3,Diaz-Mccarthy,EU,0
2025-11-09 22:49:37.312500,44.11,gas,5.53,Guzman Ltd,EU,0
2025-11-02 18:15:37.312500,263.33,online,3.24,"Thomas, Gonzales and Garcia",EU,0
2025-11-26 05:16:37.312500,27.6,dining,5.14,Nixon-Schroeder,EU,0
2025-11-24 21:11:37.312500,40.87,gas,0.2,Page and Sons,EU,0
2025-11-20 20:09:37.312500,315.69,retail,4.86,"Gallegos, Rivera and Richardson",EU,0
2025-10-30 01:43:37.312500,69.16,dining,7.52,"Stanley, Day and Ferrell",EU,0
2025-11-24 01:13:37.312500,453.59,travel,134.70505694425313,Perez LLC,EU,0
2025-11-07 23:14:37.312500,59.6,online,2.21,Bennett Ltd,EU,0
2025-10-28 06:02:37.312500,150.79,retail,1.62,Jones-Reed,EU,0
2025-11-10 23:32:37.312500,29.05,gas,5.15,"King, Wright and Reynolds",EU,0
2025-11-16 06:59:37.312500,905.21,travel,5.9,Johnson-Owens,EU,0
2025-11-13 19:23:37.312500,678.06,online,10.24,Evans Group,EU,0
2025-11-19 18:13:37.312500,173.49,retail,2.1,Fletcher-Price,EU,0
2025-11-15 23:52:37.312500,127.8,dining,7.34,"Martinez, Paul and Armstrong",EU,0
2025-11-26 12:53:37.312500,133.27,dining,4.12,"Campbell, Miller and Burton",EU,0
2025-11-04 14:19:37.312500,898.79,travel,10.72,Yang-Mclean,EU,0
2025-11-07 11:02:37.312500,62.73,dining,3.75,"Wilson, Brown and Smith",EU,0
2025-11-25 02:50:37.312500,961.61,travel,3.65,Vaughan and Sons,EU,0
2025-11-10 18:26:37.312500,48.47,dining,202.33332594887383,Palmer Inc,EU,1
2025-11-16 01:11:37.312500,352.6,online,6.92,Cunningham-Jones,EU,0
2025-11-23 11:22:37.312500,92.32,dining,16.72,Vance-Garcia,EU,0
2025-11-13 03:54:37.312500,50.05,grocery,0.38,Monroe-Contreras,EU,0
2025-11-20 11:14:37.312500,53.07,dining,0.27,Hale-Brown,EU,0
2025-11-09 17:48:37.312500,179.14,online,13.87,"Scott, Hart and Benson",EU,0
2025-10-31 13:30:37.312500,556.56,online,3.77,Roberts-Fitzgerald,EU,0
2025-11-17 13:38:37.312500,157.44,grocery,4.77,Vargas Ltd,EU,0
2025-10-27 17:06:37.312500,44.06,gas,3.29,Herrera LLC,EU,0
2025-11-08 08:28:37.312500,657.45,travel,0.49,"Walsh, Allen and Harris",EU,0
2025-11-24 02:34:37.312500,265.73,retail,7.31,Cain Group,EU,0
2025-11-20 02:48:37.312500,281.44,online,6.88,"Bailey, Cantu and Johnson",EU,0
2025-10-31 17:23:37.312500,59.19,gas,1.87,"Brewer, Cruz and Fuentes",EU,0
2025-11-10 23:55:37.312500,1227.67,travel,1.83,Grant and Sons,EU,0
2025-11-15 10:49:37.312500,105.43,grocery,9.1,Bennett-Stevens,EU,0
2025-11-22 06:48:37.312500,59.65,gas,0.38,"Francis, Fritz and Gutierrez",EU,0
2025-10-30 13:06:37.312500,711.22,online,10.65,Smith LLC,EU,0
2025-11-10 05:08:37.312500,26.57,retail,1.48,"Long, Allen and Thompson",EU,0
2025-11-11 21:21:37.312500,895.53,online,4.49,Taylor and Sons,EU,0
2025-11-11 04:57:37.312500,1393.91,travel,13.74,Frazier and Sons,EU,0
2025-10-29 04:17:37.312500,121.74,grocery,5.67,Austin-Stephens,EU,0
2025-11-07 14:25:37.312500,47.3,gas,2.68,Yoder and Sons,EU,0
2025-11-08 12:09:37.312500,26.76,dining,5.85,"Kim, Henderson and Walker",EU,0
2025-11-20 02:19:37.312500,162.63,online,2.11,Freeman-Williamson,EU,0
2025-10-31 03:04:37.312500,170.38,online,1.62,Davis Group,EU,0
2025-11-06 01:10:37.312500,447.33,retail,28.54,"Jones, Hernandez and Torres",EU,0
2025-11-02 16:29:37.312500,86.03,dining,6.95,Martinez-Carter,EU,0
2025-10-29 02:43:37.312500,42.93,grocery,5.17,"Martin, Sanchez and Garrison",EU,0
2025-11-18 15:39:37.312500,292.70942821335905,online,2.19,Ellis Group,EU,0
2025-10-27 16:35:37.312500,46.77,dining,0.25,Hamilton-Parker,EU,0
2025-11-13 06:49:37.312500,343.45,online,0.16,Li-Rodriguez,EU,0
2025-11-21 12:07:37.312500,133.08,grocery,4.04,Sanchez-Walton,EU,0
2025-11-12 23:33:37.312500,34.3,retail,7.18,Robinson-Bradley,EU,0
2025-11-12 13:44:37.312500,61.58,grocery,3.85,Moss-Day,EU,0
2025-11-19 16:29:37.312500,94.93,grocery,9.19,"Schultz, Kelly and Chang",EU,0
2025-11-13 03:34:37.312500,102.22,dining,0.17,"White, Jennings and Bennett",EU,0
2025-11-07 18:50:37.312500,120.63,grocery,2.28,Cain-Evans,EU,0
2025-11-11 03:23:37.312500,428.29,online,1.35,Johnson PLC,EU,0
2025-11-15 01:22:37.312500,111.04,dining,2.96,Smith-White,EU,0
2025-11-20 18:09:37.312500,554.0948035514107,grocery,0.38,Cooper-Chandler,EU,0
2025-11-08 19:01:37.312500,48.3,gas,15.41,Decker LLC,EU,0
2025-11-06 20:37:37.312500,33.45,retail,1.26,Schaefer-Scott,EU,0
2025-11-23 10:51:37.312500,128.93,dining,12.78,"Ross, Taylor and Ferguson",EU,0
2025-11-24 11:23:37.312500,1406.94,travel,2.77,"Perez, Smith and Harrison",EU,0
2025-10-29 12:35:37.312500,146.34,retail,103.32249766605153,Frye Inc,EU,0
2025-11-05 19:28:37.312500,72.83,dining,4.04,Buckley-Hill,EU,0
2025-11-15 01:52:37.312500,92.66,grocery,13.36,"Stevenson, Miller and Parks",EU,0
